1330783.63653004,-4635057.50015161,4154332.90469508
1330773.81743722,-4635056.84926523,4154336.77629812
1330763.553848,-4635056.17510346,4154340.81622887
1330752.32036368,-4635055.47763596,4154345.19281723
1330745.00651192,-4635055.01264982,4154348.05443084
1330736.70275376,-4635054.45467532,4154351.33686819
1330724.9238823,-4635053.68741187,4154355.96594323
1330713.14502022,-4635052.92011447,4154360.59501444
1330704.05318281,-4635052.36202563,4154364.12993896
1330692.17343221,-4635051.54820091,4154368.84316819
1330680.13189749,-4635050.78079109,4154373.55639345
1330667.80766611,-4635049.94363459,4154378.437944
1330655.32165139,-4635049.15288949,4154383.3194903
1330646.75524559,-4635048.59471252,4154386.68607147
1330637.38074304,-4635047.96676271,4154390.38930842
1330625.78375169,-4635047.2224583,4154394.93418678
1330614.4494671,-4635046.4781432,4154399.39489714
1330606.77208168,-4635045.96641824,4154402.42481158
1330598.30660786,-4635045.45460934,4154405.70721704
1330586.83055762,-4635044.82635758,4154410.08375467
1330575.81988976,-4635043.98904287,4154414.54445296
1330564.70832706,-4635043.1052275,4154419.0893117
1330555.4956704,-4635042.43064415,4154422.79252722
1330544.38412384,-4635041.54677305,4154427.33737927
1330533.29259245,-4635040.7325653,4154431.7980638
1330518.5241942,-4635039.6159359,4154437.77369224
1330511.17044619,-4635039.0111431,4154440.8035859
1330500.07894077,-4635038.19684463,4154445.26425971
1330488.96743819,-4635037.31282156,4154449.80909351
1330478.58314028,-4635036.52177595,4154454.01726967
1330467.39075818,-4635035.66091495,4154458.56209637
1330454.68310477,-4635034.70691434,4154463.69606283
1330445.36961766,-4635033.98560725,4154467.48341212
1330439.77300081,-4635033.70613477,4154469.58749395
1330434.25728252,-4635033.40343423,4154471.69157499
1330423.32675342,-4635032.84448574,4154475.81557154
1330412.47712845,-4635032.26228821,4154479.93956505
1330401.72841234,-4635031.72653745,4154483.97939247
1330391.16150123,-4635031.21401465,4154487.935054
1330380.65548913,-4635030.60854986,4154491.97487566
1330370.08859208,-4635030.0959731,4154495.93053154
1330359.60259853,-4635029.56015017,4154499.88618462
1330349.27840497,-4635028.97786263,4154503.84183491
1330339.33781639,-4635028.51176164,4154507.54499435
1330329.90261682,-4635027.97602093,4154511.16398871
1330321.55820371,-4635027.57981321,4154514.27800523
1330311.59762866,-4635027.04394936,4154518.0653203
1330302.08154948,-4635026.53136322,4154521.68430785
1330293.33355121,-4635025.94918588,4154525.13496823
1330283.07029494,-4635025.27381777,4154529.17476303
1330271.21088737,-4635024.52846509,4154533.803691
1330260.13956626,-4635023.78321148,4154538.18012846
1330249.61364085,-4635023.1077149,4154542.30407602
1330239.45131417,-4635022.47871687,4154546.25969633
1330228.38001689,-4635021.73337719,4154550.63612405
1330218.56129277,-4635021.08115681,4154554.50757649
1330209.10616562,-4635020.47544121,4154558.21070241
1330199.28745433,-4635019.82317451,4154562.08214961
1330188.2161873,-4635019.07772594,4154566.45856497
1330177.97300617,-4635018.47179139,4154570.4141682
1330168.67969749,-4635017.81955033,4154574.1172836
1330158.881015,-4635017.23688423,4154577.90455817
1330149.06233706,-4635016.58449687,4154581.77599175
1330138.79918092,-4635015.90876648,4154585.81574567
1330130.13217571,-4635015.30302441,4154589.26636651
1330120.85889891,-4635014.72037252,4154592.88530803
1330111.94921557,-4635014.18423684,4154596.3359245
1330101.50429146,-4635013.4851442,4154600.45982921
1330096.7767644,-4635013.18215381,4154602.31137727
1330087.66530078,-4635012.55299754,4154605.93031035
1330075.42246133,-4635011.69083927,4154610.81165824
1330064.87666629,-4635010.94516841,4154615.01971335
1330054.77536122,-4635010.2227988,4154619.05944328
1330043.05792775,-4635009.3606579,4154623.77245785
1330031.96677822,-4635008.54508652,4154628.23298583
1330018.10785349,-4635007.54300456,4154633.78760062
1330009.70360889,-4635006.93706603,4154637.15403114
1329996.85545901,-4635005.79575341,4154642.54031576
1329986.73420224,-4635005.00351517,4154646.66418643
1329974.79503365,-4635003.97850363,4154651.62965931
1329964.12841773,-4635003.11638424,4154656.00600464
1329953.62360213,-4635002.20781259,4154660.38234655
1329943.48237758,-4635001.34576611,4154664.59036439
1329933.88653451,-4635000.55352432,4154668.54589827
1329924.29069813,-4634999.76125973,4154672.50142936
1329914.4121824,-4634998.89920576,4154676.62527794
1329896.39218419,-4634997.43102087,4154684.03136573
1329886.61458341,-4634996.61538832,4154688.07104585
1329876.83698962,-4634995.79973209,4154692.11072305
1329866.85761399,-4634994.89107152,4154696.31871703
1329856.89824423,-4634994.05208714,4154700.44254806
1329846.33261398,-4634993.23614738,4154704.7346955
1329836.37325909,-4634992.3971124,4154708.85852033
1329826.31301758,-4634991.51156136,4154713.06650173
1329816.35367736,-4634990.67247694,4154717.19032042
1329807.04060644,-4634989.94970757,4154720.97749817
1329796.98038669,-4634989.06408332,4154725.18547045
1329787.20285703,-4634988.24820995,4154729.22512086
1329776.87996724,-4634987.36246124,4154733.51724623
1329760.9016341,-4634985.68516454,4154740.50246282
1329751.5467924,-4634985.42689716,4154743.78467002
1329742.09197037,-4634984.82009772,4154747.4876707
1329732.63715435,-4634984.21327642,4154751.19066893
1329722.45519128,-4634983.51328785,4154755.23030057
1329701.7677037,-4634982.20606514,4154763.3095551
1329692.31291336,-4634981.59915062,4154767.01254286
1329681.76740284,-4634980.85248507,4154771.22048052
1329672.04994211,-4634980.24544277,4154775.00762171
1329661.52444236,-4634979.56842791,4154779.13139476
1329651.88789042,-4634978.93813076,4154782.9185306
1329642.0895535,-4634978.35422416,4154786.70566388
1329631.98854877,-4634977.63080337,4154790.74526988
1329622.17022923,-4634976.97714566,4154794.61655623
1329612.71548969,-4634976.37004707,4154798.31952327
1329590.67475423,-4634974.92242887,4154806.98782291
1329574.89659164,-4634973.9414342,4154813.13136695
1329559.09845073,-4634972.8906746,4154819.35906225
1329540.5526294,-4634971.72275324,4154826.59664537
1329526.63328125,-4634970.81190484,4154832.06690547
1329506.18875238,-4634969.43407916,4154840.14604907
1329492.33033801,-4634968.43020481,4154845.70045353
1329479.38086125,-4634967.54277042,4154850.83406487
1329468.20925514,-4634966.74886428,4154855.29441188
1329456.22962416,-4634965.88493709,4154860.09138489
1329443.28017959,-4634964.99738801,4154865.22498303
1329434.87627294,-4634964.3902614,4154868.59127433
1329426.55326658,-4634963.75991455,4154871.95756361
1329414.57367034,-4634962.89586474,4154876.75452233
1329405.28085461,-4634962.24188076,4154880.45743503
1329396.00803784,-4634961.65758147,4154884.07618825
1329386.79612928,-4634960.98035302,4154887.7790961
1329377.50333134,-4634960.32630571,4154891.4820015
1329363.90771945,-4634959.32209413,4154896.95219817
1329355.60474701,-4634958.76130829,4154900.23431361
1329347.98892637,-4634958.1543064,4154903.34811365
1329338.17079726,-4634957.4999655,4154907.2193221
1329330.02963004,-4634956.89272488,4154910.50143152
1329318.67635712,-4634956.07510423,4154915.04588753
1329307.86844041,-4634955.32736759,4154919.33787038
1329296.43428974,-4634954.53288574,4154923.88231921
1329285.88906688,-4634953.78519595,4154928.09013892
1329278.55595258,-4634953.24787668,4154931.03561083
1329271.50551066,-4634952.7803581,4154933.81276864
1329264.7177491,-4634952.3129345,4154936.50576884
1329252.01116098,-4634951.35517747,4154941.63929687
1329241.93041992,-4634950.70049696,4154945.59463494
1329231.38523683,-4634949.95266607,4154949.80243831
1329219.16311761,-4634949.15763969,4154954.59933031
1329208.79973207,-4634948.43305963,4154958.72297101
1329197.83010691,-4634947.73142945,4154963.01492036
1329188.19385941,-4634947.10003791,4154966.80193175
1329177.20425903,-4634946.32864428,4154971.17803061
1329166.41643771,-4634945.65024097,4154975.38581475
1329156.59843044,-4634944.99546325,4154979.25697337
1329144.80083834,-4634944.15393201,4154983.96968459
1329134.96285565,-4634943.42939365,4154987.92499273
1329124.76225585,-4634942.35617178,4154992.38523047
1329114.39987433,-4634941.32931858,4154996.84546465
1329101.26989288,-4634940.11533521,4155002.39971357
1329092.40080649,-4634939.71639342,4155005.68176716
1329081.5321535,-4634939.0609624,4155009.88952535
1329073.71377421,-4634938.66245501,4155012.83495421
1329065.69363067,-4634938.1709072,4155015.94869159
1329053.06717546,-4634937.49136628,4155020.74552688
1329041.30964603,-4634936.78895419,4155025.28989336
1329029.65300931,-4634936.13302222,4155029.75010131
1329017.99638139,-4634935.47705721,4155034.21030571
1329007.57223265,-4634934.84487146,4155038.24973305
1328998.25309801,-4634936.23449908,4155039.68036286
1329003.29963609,-4634924.82919594,4155050.78877014
1329006.25064228,-4634918.02313792,4155057.43697305
1329010.74802431,-4634907.75598103,4155067.45133972
1329013.69899393,-4634900.94989753,4155074.09952283
1329016.73084315,-4634894.12060817,4155080.74769803
1329019.68178353,-4634887.31450432,4155087.39586534
1329023.85361626,-4634877.74414003,4155096.73694782
1329027.43542873,-4634869.47457501,4155104.81570929
1329031.86894201,-4634860.20633669,4155113.73599486
1329035.44883798,-4634852.54082126,4155121.14150415
1329039.55685784,-4634843.96941503,4155129.38853705
1329043.58396051,-4634835.42118861,4155137.6355578
1329047.4483202,-4634827.22138075,4155145.54595403
1329041.91321723,-4634826.84704565,4155147.73393399
1329035.38834455,-4634826.37930149,4155150.34267821
1329027.08569775,-4634825.81777148,4155153.62464502
1329014.29863716,-4634824.88235005,4155158.75797386
1329003.93557033,-4634824.15715434,4155162.88146411
1328994.66316194,-4634823.57186081,4155166.50003468
1328985.3707701,-4634822.91683413,4155170.20275563
1328975.18949878,-4634822.2148872,4155174.24208478
1328964.9882456,-4634821.44320247,4155178.36556362
1328953.83721156,-4634820.71749556,4155182.74149702
1328942.74709007,-4634819.89885119,4155187.20157946
1328931.67696579,-4634819.14988929,4155191.57750595
1328920.5059686,-4634818.35437857,4155196.03758135
1328909.43586121,-4634817.60535631,4155200.41350092
1328898.26488119,-4634816.8097846,4155204.87356928
1328887.19479068,-4634816.06070198,4155209.24948194
1328877.01358817,-4634815.35850987,4155213.28878291
1328866.83239277,-4634814.65629233,4155217.32808095
1328857.54008297,-4634814.00097412,4155221.03076827
1328843.60162946,-4634813.01795707,4155226.58479464
1328830.65294639,-4634812.12834425,4155231.71805654
1328818.59315099,-4634811.28562352,4155236.51470684
1328806.53336563,-4634810.4428671,4155241.31135303
1328793.9082863,-4634809.46036927,4155246.44460142
1328778.21213336,-4634808.45296544,4155252.58766297
1328768.81900113,-4634807.75092206,4155256.37447837
1328758.556989,-4634807.07162549,4155260.41374531
1328747.91145421,-4634806.27592325,4155264.70546324
1328737.2050211,-4634805.57309874,4155268.91302664
1328726.47860956,-4634804.80053129,4155273.20473804
1328715.57043481,-4634804.00460147,4155277.58059727
1328704.94491795,-4634803.27850184,4155281.78815098
1328694.4003014,-4634802.52918443,4155285.99570153
1328683.67392177,-4634801.75650419,4155290.28739983
1328672.50311638,-4634800.96031331,4155294.74739654
1328666.96815593,-4634800.58546933,4155296.93531815
1328665.53397715,-4634800.46849419,4155297.52437383
1328661.43319758,-4634800.21061785,4155299.12323891
1328650.34330187,-4634799.39117666,4155303.58322858
1328639.1725223,-4634798.59489435,4155308.04321468
1328628.1026289,-4634797.84510839,4155312.41904666
1328617.01275898,-4634797.02557635,4155316.87902572
1328605.84200523,-4634796.2292026,4155321.33900123
1328594.77213723,-4634795.47932614,4155325.7148228
1328585.48000231,-4634794.82338736,4155329.41743838
1328572.99596476,-4634794.02616432,4155334.29815517
1328562.69316633,-4634793.50899631,4155338.16906546
1328552.49125112,-4634793.03833171,4155341.95582294
1328540.78097806,-4634790.35942604,4155348.6878299
1328543.24302843,-4634784.90063789,4155353.98927968
1328545.68508509,-4634779.37212614,4155359.37487431
1328548.06622428,-4634773.93651232,4155364.67631396
1328550.54823045,-4634768.54742162,4155369.89359887
1328552.99025842,-4634763.01888998,4155375.27917819
1328555.45226122,-4634757.56006896,4155380.58060277
1328557.9142545,-4634752.10124137,4155385.88202233
1328560.68077284,-4634746.17788105,4155391.60418383
1328540.43888438,-4634745.19006727,4155399.17762388
1328531.0231266,-4634745.32389537,4155402.03869856
1331089.51975175,-4635022.47216757,4154273.98866621
1331079.98325298,-4635021.89165483,4154277.69197772
1331068.83052058,-4635021.1717744,4154282.06861543
1331058.24322661,-4635020.59123265,4154286.10858567
1331044.68616773,-4635019.73195,4154291.41104218
1331029.5328986,-4635018.80295088,4154297.30265463
1331017.85480087,-4635018.08293747,4154301.84760857
1331005.99490724,-4635017.3396618,4154306.47672453
1330993.95321819,-4635016.57312228,4154311.19000231
1330981.30524074,-4635015.82977722,4154316.07160725
1330968.19275669,-4635014.99347141,4154321.2057044
1330954.55488315,-4635014.15712009,4154326.50812766
1330945.20027393,-4635013.59952499,4154330.12723907
1330935.66386647,-4635013.01867642,4154333.83051344
1330925.94566118,-4635012.41457307,4154337.6179506
1330916.49016213,-4635011.81045081,4154341.32122001
1330907.31738008,-4635011.2760023,4154344.85615671
1330902.69054302,-4635011.02038468,4154346.62362422
1330893.15416242,-4635010.43943721,4154350.32688767
1330881.81976612,-4635009.69581316,4154354.78763358
1330869.95998002,-4635008.95214356,4154359.41670576
1330858.56471592,-4635008.30137444,4154363.79327958
1330848.74565381,-4635007.65062442,4154367.66486126
1330838.32030455,-4635007.02306024,4154371.70476972
1330828.78396474,-4635006.44196295,4154375.40801658
1330820.94473841,-4635005.97706103,4154378.437944
1330812.29741087,-4635005.44242029,4154381.80452811
1330802.84198359,-4635004.83803558,4154385.50776829
1330793.38656232,-4635004.233629,4154389.21100602
1330784.03205286,-4635003.67566617,4154392.83007689
1330775.20294483,-4635003.11770807,4154396.2808167
1330762.67434883,-4635003.09383826,4154400.32070451
1330752.39255779,-4635001.74591945,4154405.11806749
1330743.30077101,-4635001.18787814,4154408.6529639
1330734.75439332,-4635000.69954048,4154411.93536571
1330723.35923045,-4635000.04839594,4154416.31189846
1330713.72205834,-4634999.42056367,4154420.09927981
1330703.55949898,-4634998.79267367,4154424.05498649
1330693.59875579,-4634998.25769469,4154427.8423626
1330683.51710588,-4634997.60653003,4154431.7980638
1330675.59705876,-4634997.16457512,4154434.82796071
1330666.16172601,-4634996.62956817,4154438.44700208
1330652.1605255,-4634995.74572186,4154443.91764158
1330641.39171997,-4634995.14086053,4154448.04165858
1330634.44158155,-4634994.72213591,4154450.73489254
1330627.67324604,-4634994.32664564,4154453.3439617
1330620.35951467,-4634993.86140491,4154456.20552003
1330613.26846685,-4634993.25678643,4154459.1512403
1330605.81382392,-4634992.60566127,4154462.26528577
1330589.59107524,-4634991.30324632,4154468.91418785
1330578.45958343,-4634990.34972342,4154473.54316566
1330568.68158857,-4634989.53568886,4154477.5829977
1330559.00450361,-4634988.76810251,4154481.53866375
1330546.64046077,-4634987.791136,4154486.58844614
1330539.18585431,-4634987.13988769,4154489.70247634
1330520.01353044,-4634985.62780179,4154497.52962568
1330509.89198757,-4634984.83681788,4154501.65360318
1330500.01313923,-4634983.97614387,4154505.77757765
1330489.60891123,-4634983.11538366,4154510.06987438
1330479.40649486,-4634982.34754492,4154514.19384265
1330468.73958925,-4634981.48669939,4154518.57029545
1330459.04169606,-4634980.95118172,4154522.27344514
1330450.51548762,-4634980.53194582,4154525.4716179
1330439.84773063,-4634979.9730283,4154529.51141247
1330431.40242814,-4634979.53053235,4154532.7095811
1330420.9164809,-4634978.9948209,4154536.66520819
1330410.87502951,-4634978.48237476,4154540.4525081
1330402.51063819,-4634978.01659956,4154543.65067048
1330392.20650654,-4634977.50407149,4154547.52212775
1330383.84212524,-4634977.03825838,4154550.72028609
1330377.27570514,-4634976.7353073,4154553.16098464
1330366.50709737,-4634976.12972301,4154557.28492116
1331328.88186471,-4634986.31413159,4154237.6287504
1331318.75983142,-4634985.52511463,4154241.75291939
1331305.7889288,-4634984.57367594,4154246.97125131
1331293.72707629,-4634983.73828003,4154251.76874572
1331282.63515095,-4634982.92601202,4154256.22957017
1331270.63419748,-4634981.99762452,4154261.11122304
1331259.54229015,-4634981.18529345,4154265.57204004
1331248.45039144,-4634980.37293211,4154270.03285349
1331237.90392195,-4634979.63019862,4154274.2411648
1331227.70105818,-4634978.86418903,4154278.36530682
1331217.68000833,-4634978.1213741,4154282.40527973
1331207.57806993,-4634977.40176839,4154286.44524972
1331197.19342161,-4634976.61246143,4154290.6535487
1331186.64698974,-4634975.86959507,4154294.86184451
1331177.33317792,-4634975.14987845,4154298.64930803
1331167.33217826,-4634974.47662836,4154302.60510054
1331157.57387207,-4634973.73365452,4154306.56089024
1331147.45196146,-4634972.94421026,4154310.68500845
1331135.65210447,-4634972.4103268,4154315.06162037
1331128.09549766,-4634972.01565939,4154317.92324938
1331117.46822026,-4634971.29584672,4154322.1315247
1331106.29553551,-4634970.50633036,4154326.59229307
1331094.86015906,-4634969.71678949,4154331.13722323
1331084.31380135,-4634968.9736584,4154335.34548861
1331073.42385585,-4634968.25373641,4154339.63791604
1331063.40291341,-4634967.5105416,4154343.67784472
1331053.13929172,-4634966.83701585,4154347.7177705
1331042.9365593,-4634966.07054285,4154351.84185838
1331031.60214132,-4634965.32728382,4154356.30260308
1331022.5711426,-4634964.67690115,4154359.92169522
1331011.47942648,-4634963.86389397,4154364.38243349
1331000.58953529,-4634963.14377753,4154368.67483865
1330990.85135512,-4634962.47009468,4154372.54641695
1330980.66867963,-4634961.77315646,4154376.58632188
1330971.19321123,-4634961.09942769,4154380.37373011
1330960.54603593,-4634960.30951482,4154384.66612301
1330950.9896855,-4634959.65896867,4154388.45352577
1330945.00935925,-4634959.26398105,4154390.81013064
1330937.04921843,-4634958.68311319,4154394.00837852
1330929.00818676,-4634958.12545884,4154397.20662458
1330919.3509499,-4634957.428376,4154401.07818314
1330909.79462652,-4634956.77773327,4154404.8655748
1330901.65270308,-4634956.17356187,4154408.14797883
1330889.22758282,-4634955.29049917,4154413.11366333
1330879.22678043,-4634954.6165427,4154417.06937494
1330868.76147507,-4634953.84962526,4154421.27757571
1330857.56897136,-4634952.98973429,4154425.82242899
1330846.23469718,-4634952.2459602,4154430.28311474
1330838.98180515,-4634951.68815663,4154433.22884866
1330832.19342511,-4634951.22328096,4154435.92208974
1330824.59694892,-4634950.68866869,4154438.95198441
1330815.22248884,-4634950.06104236,4154442.65518678
1330804.29272305,-4634949.20101611,4154447.11585911
1330795.98906945,-4634948.64308697,4154450.39823837
1330785.74393792,-4634948.64257958,4154453.6806157
1330776.755676,-4634947.22504055,4154458.14127924
1330766.91674125,-4634946.50435555,4154462.09695903
1330756.37062294,-4634945.76037515,4154466.30512595
1330745.54180755,-4634944.94665803,4154470.68161619
1330735.60198955,-4634944.17942956,4154474.7214503
1330726.10667288,-4634943.43543649,4154478.59295526
1330713.86350384,-4634942.57508094,4154483.4744142
1330701.86303015,-4634941.64501322,4154488.3558689
1330690.69066735,-4634940.85435631,4154492.8165048
1330681.29628494,-4634940.15672759,4154496.60383439
1330671.35651215,-4634939.38934174,4154500.64364979
1330660.81046417,-4634938.64511355,4154504.85178773
1330652.12328706,-4634937.97070534,4154508.38662115
1330643.43611533,-4634937.29627851,4154511.92145235
1330632.2637981,-4634936.50546109,4154516.38206948
1330623.87934843,-4634935.97040499,4154519.66440811
1330617.35376251,-4634935.50519468,4154522.27344514
1330609.95920606,-4634935.06312428,4154525.13496823
1330597.29165329,-4634934.24884084,4154530.10054893
1330584.8868038,-4634933.43454416,4154534.98196296
1330572.30016727,-4634932.59696018,4154539.94753493
1330559.89533879,-4634931.78258762,4154544.82894037
1330548.19770169,-4634930.99148481,4154549.45785539
1330532.86326995,-4634930.03732662,4154555.4333582
1330526.51952152,-4634929.59522244,4154557.95821663
1330516.35717902,-4634928.96681994,4154561.91382588
1330506.72022599,-4634928.33845407,4154565.70110871
1330494.86084161,-4634927.593642,4154570.33000646
1330483.62775,-4634926.89533534,4154574.70641537
1330471.3439037,-4634926.19686549,4154579.41946728
1330457.80750259,-4634925.4052718,4154584.63748441
1330450.69572136,-4634925.03264455,4154587.33065264
1330439.30087312,-4634924.38065802,4154591.70704825
1330427.01706222,-4634923.6820557,4154596.42008585
1330414.65236646,-4634923.00663678,4154601.13311948
1330402.44946985,-4634922.28474092,4154605.84614914
1330391.0546574,-4634921.63262061,4154610.22253028
1330381.17510084,-4634921.07361858,4154614.00978042
1330371.65913996,-4634920.56111031,4154617.62870593
1330362.6685632,-4634920.04865996,4154621.07930715
1330351.21376466,-4634919.18733632,4154625.70815911
1330341.45513867,-4634918.74441513,4154629.32707706
1330330.54573906,-4634917.95281377,4154633.70343983
1330317.7775235,-4634917.09118619,4154638.75308493
1330304.62572696,-4634916.11329692,4154644.05520738
1330295.15069949,-4634915.43799655,4154647.84243463
1330284.96850883,-4634914.73932184,4154651.88214087
1330274.42273868,-4634913.9940954,4154656.0901651
1330263.97787488,-4634913.29532278,4154660.21402577
1330253.59390896,-4634912.50360741,4154664.42204374
1330243.33085299,-4634911.828046,4154668.46173801
1330233.75496744,-4634911.10612105,4154672.33310895
1330220.62325176,-4634910.19765912,4154677.55103945
1330208.64319305,-4634909.33583626,4154682.34816482
1330198.36016527,-4634908.59046246,4154686.47200615
1330188.88520761,-4634907.91491479,4154690.25920469
1330182.56161105,-4634907.54197559,4154692.6998424
1330173.43024431,-4634906.84322717,4154696.40287688
1330164.31888649,-4634906.21415786,4154700.02174912
1330151.97529146,-4634905.30563184,4154704.98717466
1330143.49021584,-4634904.72310657,4154708.35356236
1330130.1767907,-4634903.791084,4154713.65561887
1330119.91382148,-4634903.11521209,4154717.6952776
1330095.14582406,-4634901.32106775,4154727.62609292
1330086.47899098,-4634900.71515246,4154731.07662632
1330076.741422,-4634900.03928654,4154734.94795395
1330060.01404629,-4634898.80426336,4154741.68069127
1330049.75112643,-4634898.1282149,4154745.72032977
1330040.47805787,-4634897.54529623,4154749.33917012
1330033.06378513,-4634897.03248285,4154752.28473612
1330021.00298804,-4634896.19332136,4154757.08179743
1330008.96220215,-4634895.42382548,4154761.79469576
1329995.04263919,-4634894.51445014,4154767.26501921
1329981.20398347,-4634893.58181484,4154772.73533731
1329970.86022435,-4634892.92878077,4154776.77495339
1329959.7084228,-4634892.20582291,4154781.15120086
1329948.45573505,-4634891.43634467,4154785.61160342
1329935.42517135,-4634890.57345414,4154790.74526988
1329927.04111594,-4634890.03696898,4154794.02744761
1329915.78845328,-4634889.26740068,4154798.4878399
1329903.92954094,-4634888.52087496,4154803.11654512
1329893.66672967,-4634887.84443445,4154807.15613928
